Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
1/13/18,Incarnate Word,Away,63,Stephen F. Austin,83,Home,,Loss,-20,-6.61,13.03,Division 1
1/13/18,Sam Houston State,Home,81,Houston Baptist,68,Away,,Win,13,3.00,-7.58,Division 1
1/13/18,Cincinnati,Away,78,South Florida,55,Home,,Win,23,17.06,-7.31,Division 1
1/13/18,Wofford,Home,79,Furman,70,Away,,Win,9,5.36,10.32,Division 1
1/13/18,Pepperdine,Home,67,Saint Mary's (CA),91,Away,,Loss,-24,-7.28,12.48,Division 1
1/13/18,Saint Mary's (CA),Away,91,Pepperdine,67,Home,,Win,24,12.48,-7.28,Division 1
1/13/18,Northern Iowa,Home,81,Valparaiso,76,Away,,Win,5,2.06,2.19,Division 1
1/13/18,Valparaiso,Away,76,Northern Iowa,81,Home,,Loss,-5,2.19,2.06,Division 1
1/13/18,St. John's (NY),Home,71,Villanova,78,Away,,Loss,-7,0.56,16.18,Division 1
1/13/18,Villanova,Away,78,St. John's (NY),71,Home,,Win,7,16.18,0.56,Division 1
1/13/18,Southern Illinois-Edwardsville,Home,82,Tennessee State,79,Away,,Win,3,-8.52,-0.43,Division 1
1/13/18,Tennessee State,Away,79,Southern Illinois-Edwardsville,82,Home,,Loss,-3,-0.43,-8.52,Division 1
1/13/18,Louisiana,Home,82,Louisiana-Monroe,48,Away,,Win,34,13.24,1.28,Non Division 1
1/13/18,Louisiana-Monroe,Away,48,Louisiana,82,Home,,Loss,-34,1.28,13.24,Non Division 1
1/13/18,Arkansas State,Home,71,Texas-Arlington,97,Away,,Loss,-26,-4.81,4.12,Division 1
1/13/18,Texas-Arlington,Away,97,Arkansas State,71,Home,,Win,26,4.12,-4.81,Division 1
1/13/18,Nevada,Home,83,Utah State,57,Away,,Win,26,10.21,0.68,Division 1
1/13/18,Utah State,Away,57,Nevada,83,Home,,Loss,-26,0.68,10.21,Division 1
1/13/18,Alabama,Away,74,Louisiana State,66,Home,,Win,8,2.83,3.75,Division 1
1/13/18,Louisiana State,Home,66,Alabama,74,Away,,Loss,-8,3.75,2.83,Division 1
1/13/18,Mount St. Mary's,Away,81,Saint Francis (PA),80,Home,,Win,1,0.94,3.93,Division 1
1/13/18,Saint Francis (PA),Home,80,Mount St. Mary's,81,Away,,Loss,-1,3.93,0.94,Division 1
1/13/18,Georgia Tech,Away,69,Pittsburgh,54,Home,,Win,15,-2.22,-10.34,Division 1
1/13/18,Pittsburgh,Home,54,Georgia Tech,69,Away,,Loss,-15,-10.34,-2.22,Division 1
1/13/18,Texas Tech,Home,72,West Virginia,71,Away,,Win,1,10.59,10.62,Division 1
1/13/18,West Virginia,Away,71,Texas Tech,72,Home,,Loss,-1,10.62,10.59,Division 1
1/13/18,Memphis,Away,75,Temple,72,Home,,Win,3,-0.43,-0.38,Division 1
1/13/18,Temple,Home,72,Memphis,75,Away,,Loss,-3,-0.38,-0.43,Division 1
1/13/18,Florida State,Home,101,Syracuse,90,Away,,Win,11,7.29,3.00,Division 1
1/13/18,Syracuse,Away,90,Florida State,101,Home,,Loss,-11,3.00,7.29,Division 1
1/13/18,Buffalo,Home,82,Miami (OH),66,Away,,Win,16,8.94,1.67,Division 1
1/13/18,Miami (OH),Away,66,Buffalo,82,Home,,Loss,-16,1.67,8.94,Division 1
1/13/18,Binghamton,Away,65,Hartford,97,Home,,Loss,-32,-1.13,0.75,Division 1
1/13/18,Hartford,Home,97,Binghamton,65,Away,,Win,32,0.75,-1.13,Division 1
1/13/18,George Mason,Home,86,Saint Louis,81,Away,,Win,5,-3.82,0.39,Division 1
1/13/18,Saint Louis,Away,81,George Mason,86,Home,,Loss,-5,0.39,-3.82,Division 1
1/13/18,Stony Brook,Away,62,Vermont,73,Home,,Loss,-11,-1.38,9.91,Division 1
1/13/18,Georgia State,Away,72,Coastal Carolina,58,Home,,Win,14,8.03,1.78,Division 1
1/13/18,Baylor,Away,65,Iowa State,75,Home,,Loss,-10,5.69,-2.61,Division 1
1/13/18,Miami (FL),Away,63,Clemson,72,Home,,Loss,-9,6.22,7.48,Division 1
1/13/18,Coastal Carolina,Home,58,Georgia State,72,Away,,Loss,-14,1.78,8.03,Division 1
1/13/18,Mississippi State,Home,68,Auburn,76,Away,,Loss,-8,5.85,10.06,Division 1
1/13/18,North Dakota,Home,89,Weber State,79,Away,,Win,10,-5.78,7.71,Division 1
1/13/18,Iowa State,Home,75,Baylor,65,Away,,Win,10,-2.61,5.69,Division 1
1/13/18,Auburn,Away,76,Mississippi State,68,Home,,Win,8,10.06,5.85,Division 1
1/13/18,Xavier,Home,92,Creighton,70,Away,,Win,22,9.79,10.06,Division 1
1/13/18,Appalachian State,Home,59,Georgia Southern,60,Away,,Loss,-1,2.18,5.73,Division 1
1/13/18,Vermont,Home,73,Stony Brook,62,Away,,Win,11,9.91,-1.38,Division 1
1/13/18,Creighton,Away,70,Xavier,92,Home,,Loss,-22,10.06,9.79,Division 1
1/13/18,Central Connecticut State,Home,80,Bryant,76,Away,,Win,4,-4.30,-13.31,Division 1
1/13/18,Clemson,Home,72,Miami (FL),63,Away,,Win,9,7.48,6.22,Division 1
1/13/18,Georgia Southern,Away,60,Appalachian State,59,Home,,Win,1,5.73,2.18,Division 1
1/13/18,Bryant,Away,76,Central Connecticut State,80,Home,,Loss,-4,-13.31,-4.30,Division 1
1/13/18,Oregon,Away,83,Arizona,90,Home,,Loss,-7,6.09,9.71,Division 1
1/13/18,Maryland-Baltimore County,Away,89,Massachusetts-Lowell,62,Home,,Win,27,4.44,-2.33,Division 1
1/13/18,Massachusetts-Lowell,Home,62,Maryland-Baltimore County,89,Away,,Loss,-27,-2.33,4.44,Division 1
1/13/18,Albany (NY),Away,84,Maine,66,Home,,Win,18,6.03,-8.06,Division 1
1/13/18,Maine,Home,66,Albany (NY),84,Away,,Loss,-18,-8.06,6.03,Division 1
1/13/18,Minnesota,Home,47,Purdue,81,Away,,Loss,-34,0.00,15.50,Division 1
1/13/18,Purdue,Away,81,Minnesota,47,Home,,Win,34,15.50,0.00,Division 1
1/13/18,Michigan,Away,82,Michigan State,72,Home,,Win,10,10.69,16.18,Division 1
1/13/18,Michigan State,Home,72,Michigan,82,Away,,Loss,-10,16.18,10.69,Division 1
1/13/18,Duke,Home,89,Wake Forest,71,Away,,Win,18,14.53,-1.25,Division 1
1/13/18,Wake Forest,Away,71,Duke,89,Home,,Loss,-18,-1.25,14.53,Division 1
1/13/18,Rhode Island,Home,87,St. Bonaventure,73,Away,,Win,14,8.28,6.91,Division 1
1/13/18,St. Bonaventure,Away,73,Rhode Island,87,Home,,Loss,-14,6.91,8.28,Division 1
1/13/18,Kansas,Home,73,Kansas State,72,Away,,Win,1,10.11,4.48,Division 1
1/13/18,Kansas State,Away,72,Kansas,73,Home,,Loss,-1,4.48,10.11,Division 1
1/13/18,Duquesne,Home,101,La Salle,94,Away,,Win,7,2.25,-0.84,Division 1
1/13/18,La Salle,Away,94,Duquesne,101,Home,,Loss,-7,-0.84,2.25,Division 1
1/13/18,Georgetown,Away,61,Seton Hall,74,Home,,Loss,-13,1.87,5.69,Division 1
1/13/18,Texas Christian,Away,97,Oklahoma,102,Home,,Loss,-5,6.48,3.52,Division 1
1/13/18,Connecticut,Away,67,Tulane,57,Home,,Win,10,-5.06,-0.87,Division 1
1/13/18,Mississippi,Home,78,Florida,72,Away,,Win,6,-2.31,5.88,Division 1
1/13/18,Oklahoma,Home,102,Texas Christian,97,Away,,Win,5,3.52,6.48,Division 1
1/13/18,Bowling Green State,Away,78,Akron,80,Home,,Loss,-2,-1.61,-3.59,Division 1
1/13/18,Arizona,Home,90,Oregon,83,Away,,Win,7,9.71,6.09,Division 1
1/13/18,Tulane,Home,57,Connecticut,67,Away,,Loss,-10,-0.87,-5.06,Division 1
1/13/18,Akron,Home,80,Bowling Green State,78,Away,,Win,2,-3.59,-1.61,Division 1
1/13/18,Dartmouth,Away,72,Boston College,86,Home,,Loss,-14,-4.78,2.35,Division 1
1/13/18,Chattanooga,Away,101,Citadel,110,Home,,Loss,-9,-4.56,-5.21,Division 1
1/13/18,Seton Hall,Home,74,Georgetown,61,Away,,Win,13,5.69,1.87,Division 1
1/13/18,Boston College,Home,86,Dartmouth,72,Away,,Win,14,2.35,-4.78,Division 1
1/13/18,South Carolina,Away,64,Georgia,57,Home,,Win,7,0.38,1.36,Division 1
1/13/18,Florida,Away,72,Mississippi,78,Home,,Loss,-6,5.88,-2.31,Division 1
1/13/18,Citadel,Home,110,Chattanooga,101,Away,,Win,9,-5.21,-4.56,Division 1
1/13/18,Georgia,Home,57,South Carolina,64,Away,,Loss,-7,1.36,0.38,Division 1
1/13/18,Northwestern State,Home,58,Abilene Christian,69,Away,,Loss,-11,-13.66,2.81,Division 1
1/13/18,Montana,Away,92,Portland State,89,Home,,Win,3,9.39,6.12,Division 1
1/13/18,Northern Illinois,Home,72,Eastern Michigan,66,Away,,Win,6,-2.75,5.18,Division 1
1/13/18,Abilene Christian,Away,69,Northwestern State,58,Home,,Win,11,2.81,-13.66,Division 1
1/13/18,Richmond,Home,78,George Washington,68,Away,,Win,10,-3.78,-2.85,Division 1
1/13/18,Missouri-Kansas City,Away,75,Seattle,77,Home,,Loss,-2,-6.13,3.73,Division 1
1/13/18,Portland State,Home,89,Montana,92,Away,,Loss,-3,6.12,9.39,Division 1
1/13/18,George Washington,Away,68,Richmond,78,Home,,Loss,-10,-2.85,-3.78,Division 1
1/13/18,North Carolina A&T,Home,69,Morgan State,67,Away,,Win,2,0.91,-2.63,Division 1
1/13/18,Coppin State,Away,61,North Carolina Central,81,Home,,Loss,-20,-13.91,3.32,Division 1
1/13/18,Nicholls State,Home,86,Central Arkansas,79,Away,,Win,7,7.19,2.18,Division 1
1/13/18,Morgan State,Away,67,North Carolina A&T,69,Home,,Loss,-2,-2.63,0.91,Division 1
1/13/18,Northern Colorado,Home,94,Idaho State,80,Away,,Win,14,7.65,-0.81,Division 1
1/13/18,Eastern Michigan,Away,66,Northern Illinois,72,Home,,Loss,-6,5.18,-2.75,Division 1
1/13/18,North Carolina Central,Home,81,Coppin State,61,Away,,Win,20,3.32,-13.91,Division 1
1/13/18,Idaho State,Away,80,Northern Colorado,94,Home,,Loss,-14,-0.81,7.65,Division 1
1/13/18,Seattle,Home,77,Missouri-Kansas City,75,Away,,Win,2,3.73,-6.13,Division 1
1/13/18,Kentucky,Away,74,Vanderbilt,67,Home,,Win,7,6.00,-1.63,Division 1
1/13/18,Vanderbilt,Home,67,Kentucky,74,Away,,Loss,-7,-1.63,6.00,Division 1
1/13/18,South Carolina Upstate,Away,69,Stetson,87,Home,,Loss,-18,-9.34,-2.63,Division 1
1/13/18,Stetson,Home,87,South Carolina Upstate,69,Away,,Win,18,-2.63,-9.34,Division 1
1/13/18,Ball State,Away,58,Western Michigan,73,Home,,Loss,-15,0.94,1.66,Division 1
1/13/18,Western Michigan,Home,73,Ball State,58,Away,,Win,15,1.66,0.94,Division 1
1/13/18,University of California,Away,53,Washington State,78,Home,,Loss,-25,-9.91,-4.55,Division 1
1/13/18,Washington State,Home,78,University of California,53,Away,,Win,25,-4.55,-9.91,Division 1
1/13/18,Howard,Away,88,South Carolina State,91,Home,,Loss,-3,-6.21,-9.53,Division 1
1/13/18,South Carolina State,Home,91,Howard,88,Away,,Win,3,-9.53,-6.21,Division 1
1/13/18,South Alabama,Home,64,Troy,79,Away,,Loss,-15,0.31,2.03,Division 1
1/13/18,Troy,Away,79,South Alabama,64,Home,,Win,15,2.03,0.31,Division 1
1/13/18,Sacred Heart,Away,92,St. Francis (NY),52,Home,,Win,40,-2.97,-3.13,Division 1
1/13/18,St. Francis (NY),Home,52,Sacred Heart,92,Away,,Loss,-40,-3.13,-2.97,Division 1
1/13/18,Northern Arizona,Away,75,Southern Utah,81,Home,,Loss,-6,-12.88,-4.94,Division 1
1/13/18,Southern Utah,Home,81,Northern Arizona,75,Away,,Win,6,-4.94,-12.88,Division 1
1/13/18,Central Arkansas,Away,79,Nicholls State,86,Home,,Loss,-7,2.18,7.19,Division 1
1/13/18,Southern,Away,76,Arkansas-Pine Bluff,78,Home,,Loss,-2,-2.73,-5.49,Division 1
1/13/18,Bethune-Cookman,Home,99,Florida A&M,81,Away,,Win,18,2.97,-10.03,Division 1
1/13/18,Texas-San Antonio,Home,69,Florida Atlantic,73,Away,,Loss,-4,3.39,-0.55,Division 1
1/13/18,Arkansas-Pine Bluff,Home,78,Southern,76,Away,,Win,2,-5.49,-2.73,Division 1
1/13/18,Toledo,Away,93,Central Michigan,82,Home,,Win,11,4.56,5.32,Division 1
1/13/18,Drexel,Home,86,Hofstra,91,Away,,Loss,-5,-4.15,2.16,Division 1
1/13/18,Florida A&M,Away,81,Bethune-Cookman,99,Home,,Loss,-18,-10.03,2.97,Division 1
1/13/18,Central Michigan,Home,82,Toledo,93,Away,,Loss,-11,5.32,4.56,Division 1
1/13/18,Oral Roberts,Away,64,North Dakota State,82,Home,,Loss,-18,-5.39,3.45,Division 1
1/13/18,North Texas,Away,85,Rice,78,Home,,Win,7,1.44,-7.52,Division 1
1/13/18,Weber State,Away,79,North Dakota,89,Home,,Loss,-10,7.71,-5.78,Division 1
1/13/18,North Dakota State,Home,82,Oral Roberts,64,Away,,Win,18,3.45,-5.39,Division 1
1/13/18,South Dakota State,Home,94,Denver,72,Away,,Win,22,10.79,-0.81,Division 1
1/13/18,Florida Atlantic,Away,73,Texas-San Antonio,69,Home,,Win,4,-0.55,3.39,Division 1
1/13/18,Rice,Home,78,North Texas,85,Away,,Loss,-7,-7.52,1.44,Division 1
1/13/18,Denver,Away,72,South Dakota State,94,Home,,Loss,-22,-0.81,10.79,Division 1
1/13/18,Hofstra,Away,91,Drexel,86,Home,,Win,5,2.16,-4.15,Division 1
1/13/18,Louisville,Home,94,Virginia Tech,86,Away,,Win,8,5.67,7.45,Division 1
1/13/18,Virginia Tech,Away,86,Louisville,94,Home,,Loss,-8,7.45,5.67,Division 1
1/13/18,Long Island University,Home,69,Wagner,67,Away,,Win,2,1.29,6.66,Division 1
1/13/18,Wagner,Away,67,Long Island University,69,Home,,Loss,-2,6.66,1.29,Division 1
1/13/18,Mercer,Home,81,Samford,50,Away,,Win,31,6.63,-4.88,Division 1
1/13/18,Samford,Away,50,Mercer,81,Home,,Loss,-31,-4.88,6.63,Division 1
1/13/18,Bradley,Away,65,Loyola (IL),81,Home,,Loss,-16,2.64,10.53,Division 1
1/13/18,Loyola (IL),Home,81,Bradley,65,Away,,Win,16,10.53,2.64,Division 1
1/13/18,Belmont,Away,75,Eastern Illinois,66,Home,,Win,9,8.42,-1.47,Division 1
1/13/18,Eastern Illinois,Home,66,Belmont,75,Away,,Loss,-9,-1.47,8.42,Division 1
1/13/18,East Tennessee State,Home,89,Virginia Military Institute,48,Away,,Win,41,9.57,-8.67,Division 1
1/13/18,Virginia Military Institute,Away,48,East Tennessee State,89,Home,,Loss,-41,-8.67,9.57,Division 1
1/13/18,Delaware,Away,61,James Madison,60,Home,,Win,1,-2.73,-2.28,Division 1
1/13/18,James Madison,Home,60,Delaware,61,Away,,Loss,-1,-2.28,-2.73,Division 1
1/13/18,Fairleigh Dickinson,Home,75,Robert Morris,81,Away,,Loss,-6,-0.97,-2.00,Division 1
1/13/18,Robert Morris,Away,81,Fairleigh Dickinson,75,Home,,Win,6,-2.00,-0.97,Division 1
1/14/18,Missouri State,Home,76,Indiana State,73,Away,,Win,3,2.76,-0.16,Division 1
1/14/18,Indiana State,Away,73,Missouri State,76,Home,,Loss,-3,-0.16,2.76,Division 1
1/14/18,Northwestern,Away,46,Indiana,66,Home,,Loss,-20,2.38,1.65,Division 1
1/14/18,Indiana,Home,66,Northwestern,46,Away,,Win,20,1.65,2.38,Division 1
1/14/18,Saint Peter's,Away,70,Niagara,73,Home,,Loss,-3,-0.88,-0.09,Division 1
1/14/18,Niagara,Home,73,Saint Peter's,70,Away,,Win,3,-0.09,-0.88,Division 1
1/14/18,Fordham,Home,45,Davidson,75,Away,,Loss,-30,-8.00,8.88,Division 1
1/14/18,Davidson,Away,75,Fordham,45,Home,,Win,30,8.88,-8.00,Division 1
1/14/18,Rutgers,Home,46,Ohio State,68,Away,,Loss,-22,0.35,9.13,Division 1
1/14/18,Ohio State,Away,68,Rutgers,46,Home,,Win,22,9.13,0.35,Division 1
1/14/18,Utah,Away,67,Southern California,84,Home,,Loss,-17,4.77,6.88,Division 1
1/14/18,Southern California,Home,84,Utah,67,Away,,Win,17,6.88,4.77,Division 1
1/14/18,Saint Joseph's,Away,69,Massachusetts,72,Home,,Loss,-3,1.88,-2.56,Division 1
1/14/18,Massachusetts,Home,72,Saint Joseph's,69,Away,,Win,3,-2.56,1.88,Division 1
1/14/18,Virginia,Home,68,North Carolina State,51,Away,,Win,17,14.15,7.09,Division 1
1/14/18,North Carolina State,Away,51,Virginia,68,Home,,Loss,-17,7.09,14.15,Division 1
1/14/18,Rider,Away,64,Iona,91,Home,,Loss,-27,4.13,3.70,Division 1
1/14/18,Iona,Home,91,Rider,64,Away,,Win,27,3.70,4.13,Division 1
1/14/18,Monmouth,Away,79,Canisius,94,Home,,Loss,-15,-1.16,5.47,Division 1
1/14/18,Canisius,Home,94,Monmouth,79,Away,,Win,15,5.47,-1.16,Division 1
1/14/18,Hawaii,Home,77,UC-Santa Barbara,76,Away,,Win,1,1.10,6.69,Division 1
1/14/18,UC-Santa Barbara,Away,76,Hawaii,77,Home,,Loss,-1,6.69,1.10,Division 1
1/14/18,Holy Cross,Home,40,Boston University,54,Away,,Loss,-14,-4.10,-1.41,Division 1
1/14/18,Boston University,Away,54,Holy Cross,40,Home,,Win,14,-1.41,-4.10,Division 1
1/14/18,Loyola (MD),Home,83,Lafayette,77,Away,,Win,6,-5.55,-3.23,Division 1
1/14/18,Lafayette,Away,77,Loyola (MD),83,Home,,Loss,-6,-3.23,-5.55,Division 1
1/14/18,Navy,Home,62,Army,64,Away,,Loss,-2,2.31,0.61,Division 1
1/14/18,Army,Away,64,Navy,62,Home,,Win,2,0.61,2.31,Division 1
1/14/18,Houston,Away,65,East Carolina,49,Home,,Win,16,12.26,-8.13,Division 1
1/14/18,East Carolina,Home,49,Houston,65,Away,,Loss,-16,-8.13,12.26,Division 1
1/14/18,Lehigh,Home,76,American,66,Away,,Win,10,0.26,-8.58,Division 1
1/14/18,American,Away,66,Lehigh,76,Home,,Loss,-10,-8.58,0.26,Division 1
1/15/18,Western Carolina,Home,65,Virginia Military Institute,58,Away,,Win,7,-7.16,-8.67,Division 1
1/15/18,Gardner-Webb,Away,67,Winthrop,90,Home,,Loss,-23,-1.42,8.22,Division 1
1/15/18,Vermont,Home,83,Maine,62,Away,,Win,21,9.91,-8.06,Division 1
1/15/18,Virginia Military Institute,Away,58,Western Carolina,65,Home,,Loss,-7,-8.67,-7.16,Division 1
1/15/18,Winthrop,Home,90,Gardner-Webb,67,Away,,Win,23,8.22,-1.42,Division 1
1/15/18,Grambling,Home,79,Texas Southern,78,Away,,Win,1,-2.06,-2.09,Division 1
1/15/18,Texas Southern,Away,78,Grambling,79,Home,,Loss,-1,-2.09,-2.06,Division 1
1/15/18,Delaware State,Away,89,Florida A&M,94,Home,,Loss,-5,-13.25,-10.03,Division 1
1/15/18,Florida A&M,Home,94,Delaware State,89,Away,,Win,5,-10.03,-13.25,Division 1
1/15/18,Minnesota,Away,95,Penn State,84,Home,,Win,11,0.00,7.71,Division 1
1/15/18,Penn State,Home,84,Minnesota,95,Away,,Loss,-11,7.71,0.00,Division 1
1/15/18,Cleveland State,Away,55,Northern Kentucky,70,Home,,Loss,-15,-6.33,12.47,Division 1
1/15/18,Northern Kentucky,Home,70,Cleveland State,55,Away,,Win,15,12.47,-6.33,Division 1
1/15/18,Liberty,Away,57,Radford,59,Home,,Loss,-2,7.71,2.40,Division 1
1/15/18,South Carolina State,Home,66,Maryland-Eastern Shore,62,Away,,Win,4,-9.53,-15.03,Division 1
1/15/18,Maine,Away,62,Vermont,83,Home,,Loss,-21,-8.06,9.91,Division 1
1/15/18,Radford,Home,59,Liberty,57,Away,,Win,2,2.40,7.71,Division 1
1/15/18,Maryland-Eastern Shore,Away,62,South Carolina State,66,Home,,Loss,-4,-15.03,-9.53,Division 1
1/15/18,Oklahoma State,Away,60,Baylor,76,Home,,Loss,-16,3.38,5.69,Division 1
1/15/18,DePaul,Away,52,Marquette,70,Home,,Loss,-18,-2.56,2.58,Division 1
1/15/18,Savannah State,Home,91,Howard,90,Away,,Win,1,-7.41,-6.21,Division 1
1/15/18,Baylor,Home,76,Oklahoma State,60,Away,,Win,16,5.69,3.38,Division 1
1/15/18,Marquette,Home,70,DePaul,52,Away,,Win,18,2.58,-2.56,Division 1
1/15/18,Kansas,Away,71,West Virginia,66,Home,,Win,5,10.11,10.62,Division 1
1/15/18,West Virginia,Home,66,Kansas,71,Away,,Loss,-5,10.62,10.11,Division 1
1/15/18,Illinois,Away,63,Nebraska,64,Home,,Loss,-1,2.00,4.00,Division 1
1/15/18,Nebraska,Home,64,Illinois,63,Away,,Win,1,4.00,2.00,Division 1
1/15/18,Illinois-Chicago,Home,68,Oakland,78,Away,,Loss,-10,2.34,1.94,Division 1
1/15/18,Oakland,Away,78,Illinois-Chicago,68,Home,,Win,10,1.94,2.34,Division 1
1/15/18,Green Bay,Home,99,Milwaukee,92,Away,,Win,7,0.55,-0.03,Division 1
1/15/18,Milwaukee,Away,92,Green Bay,99,Home,,Loss,-7,-0.03,0.55,Division 1
1/15/18,Jackson State,Home,79,Prairie View,71,Away,,Win,8,-5.31,-1.47,Division 1
1/15/18,Southern,Away,78,Mississippi Valley State,70,Home,,Win,8,-2.73,-13.28,Division 1
1/15/18,Howard,Away,90,Savannah State,91,Home,,Loss,-1,-6.21,-7.41,Division 1
1/15/18,Prairie View,Away,71,Jackson State,79,Home,,Loss,-8,-1.47,-5.31,Division 1
1/15/18,Mississippi Valley State,Home,70,Southern,78,Away,,Loss,-8,-13.28,-2.73,Division 1
1/15/18,Arkansas-Pine Bluff,Home,71,Alcorn State,59,Away,,Win,12,-5.49,-4.50,Division 1
1/15/18,Hartford,Away,56,Maryland-Baltimore County,78,Home,,Loss,-22,0.75,4.44,Division 1
1/15/18,Youngstown State,Away,67,Wright State,77,Home,,Loss,-10,-7.41,6.44,Division 1
1/15/18,Alcorn State,Away,59,Arkansas-Pine Bluff,71,Home,,Loss,-12,-4.50,-5.49,Division 1
1/15/18,Maryland-Baltimore County,Home,78,Hartford,56,Away,,Win,22,4.44,0.75,Division 1
1/15/18,Albany (NY),Away,66,Binghamton,79,Home,,Loss,-13,6.03,-1.13,Division 1
1/15/18,Binghamton,Home,79,Albany (NY),66,Away,,Win,13,-1.13,6.03,Division 1
1/15/18,Maryland,Away,67,Michigan,68,Home,,Loss,-1,6.19,10.69,Division 1
1/15/18,Michigan,Home,68,Maryland,67,Away,,Win,1,10.69,6.19,Division 1
1/15/18,Morgan State,Away,63,North Carolina Central,77,Home,,Loss,-14,-2.63,3.32,Division 1
1/15/18,North Carolina Central,Home,77,Morgan State,63,Away,,Win,14,3.32,-2.63,Division 1
1/15/18,Massachusetts-Lowell,Home,62,New Hampshire,74,Away,,Loss,-12,-2.33,0.58,Division 1
1/15/18,New Hampshire,Away,74,Massachusetts-Lowell,62,Home,,Win,12,0.58,-2.33,Division 1
1/15/18,Butler,Away,60,Providence,70,Home,,Loss,-10,6.82,1.06,Division 1
1/15/18,Stetson,Home,62,Bethune-Cookman,74,Away,,Loss,-12,-2.63,2.97,Division 1
1/15/18,Wright State,Home,77,Youngstown State,67,Away,,Win,10,6.44,-7.41,Division 1
1/15/18,Providence,Home,70,Butler,60,Away,,Win,10,1.06,6.82,Division 1
1/15/18,Bethune-Cookman,Away,74,Stetson,62,Home,,Win,12,2.97,-2.63,Division 1
1/15/18,Miami (FL),Home,75,Duke,83,Away,,Loss,-8,6.22,14.53,Division 1
1/15/18,Elizabeth City State,Away,76,Norfolk State,67,Home,,Win,9,0.00,-0.55,Non Division 1
1/15/18,Mercer,Home,75,Chattanooga,71,Away,,Win,4,6.63,-4.56,Division 1
1/15/18,Duke,Away,83,Miami (FL),75,Home,,Win,8,14.53,6.22,Division 1
1/15/18,Norfolk State,Home,67,Elizabeth City State,76,Away,,Loss,-9,-0.55,0.00,Non Division 1
1/15/18,Coppin State,Away,47,North Carolina A&T,60,Home,,Loss,-13,-13.91,0.91,Division 1
1/15/18,North Carolina A&T,Home,60,Coppin State,47,Away,,Win,13,0.91,-13.91,Division 1
1/15/18,Charleston Southern,Away,73,North Carolina-Asheville,83,Home,,Loss,-10,3.03,1.91,Division 1
1/15/18,North Carolina-Asheville,Home,83,Charleston Southern,73,Away,,Win,10,1.91,3.03,Division 1
1/15/18,Bucknell,Away,63,Colgate,51,Home,,Win,12,8.29,2.59,Division 1
1/15/18,Colgate,Home,51,Bucknell,63,Away,,Loss,-12,2.59,8.29,Division 1
1/15/18,Boston College,Home,81,Florida State,75,Away,,Win,6,2.35,7.29,Division 1
1/15/18,Florida State,Away,75,Boston College,81,Home,,Loss,-6,7.29,2.35,Division 1
1/15/18,High Point,Home,73,Presbyterian,49,Away,,Win,24,4.43,-4.66,Division 1
1/15/18,Longwood,Home,76,Campbell,62,Away,,Win,14,-10.85,5.16,Division 1
1/15/18,Chattanooga,Away,71,Mercer,75,Home,,Loss,-4,-4.56,6.63,Division 1
1/15/18,Presbyterian,Away,49,High Point,73,Home,,Loss,-24,-4.66,4.43,Division 1
1/15/18,Campbell,Away,62,Longwood,76,Home,,Loss,-14,5.16,-10.85,Division 1
1/16/18,Texas A&M-Corpus Christi,Away,61,Nicholls State,91,Home,,Loss,-30,-3.24,7.19,Division 1
1/16/18,Nicholls State,Home,91,Texas A&M-Corpus Christi,61,Away,,Win,30,7.19,-3.24,Division 1
1/16/18,North Dakota,Away,86,North Dakota State,77,Home,,Win,9,-5.78,3.45,Division 1
1/16/18,Drake,Away,54,Northern Iowa,68,Home,,Loss,-14,0.41,2.06,Division 1
1/16/18,North Dakota State,Home,77,North Dakota,86,Away,,Loss,-9,3.45,-5.78,Division 1
1/16/18,Ohio,Home,57,Toledo,91,Away,,Loss,-34,-0.69,4.56,Division 1
1/16/18,Notre Dame,Home,78,Louisville,82,Away,,Loss,-4,5.66,5.67,Division 1
1/16/18,Toledo,Away,91,Ohio,57,Home,,Win,34,4.56,-0.69,Division 1
1/16/18,Wisconsin,Away,50,Purdue,78,Home,,Loss,-28,0.88,15.50,Division 1
1/16/18,Purdue,Home,78,Wisconsin,50,Away,,Win,28,15.50,0.88,Division 1
1/16/18,Northern Iowa,Home,68,Drake,54,Away,,Win,14,2.06,0.41,Division 1
1/16/18,Pittsburgh,Away,45,Syracuse,59,Home,,Loss,-14,-10.34,3.00,Division 1
1/16/18,South Carolina,Home,76,Kentucky,68,Away,,Win,8,0.38,6.00,Division 1
1/16/18,Syracuse,Home,59,Pittsburgh,45,Away,,Win,14,3.00,-10.34,Division 1
1/16/18,Texas A&M,Home,71,Mississippi,69,Away,,Win,2,5.73,-2.31,Division 1
1/16/18,Mississippi,Away,69,Texas A&M,71,Home,,Loss,-2,-2.31,5.73,Division 1
1/16/18,Oklahoma,Away,69,Kansas State,87,Home,,Loss,-18,3.52,4.48,Division 1
1/16/18,Kansas State,Home,87,Oklahoma,69,Away,,Win,18,4.48,3.52,Division 1
1/16/18,Connecticut,Away,49,Memphis,73,Home,,Loss,-24,-5.06,-0.43,Division 1
